       150.10771       2.1803610       2736.0938
       150.12496       2.1823330       2619.4082
       150.06900       2.1753060       2586.1309
       150.17567       2.3218890       2569.0405
       150.07125       2.5411390       2551.6440
       150.08958       2.5180560       2236.9258
       150.12333       2.4766940       2027.3407
       150.11071       2.4605560       2019.6713
       150.11825       2.4592780       1927.4220
       150.15825       2.4429440       1854.4438
       150.14358       2.4343890       1562.3304
       150.06283       2.4118060       1307.3857
       150.07325       2.4441670       1266.8158
       150.06092       2.4413890       1259.8188
       150.08942       2.4278060       1208.2194
       150.10221       2.3283060       1197.9896
       150.11200       2.3228330       1106.7950
       150.07271       2.2460830       1087.5106
       150.16888       2.3206940       1002.4037
       150.18750       2.3139440       995.64496
       150.17079       2.3089440       993.70105
       150.20025       2.3046940       984.62109
       150.15517       2.3185830       951.52283
       150.15475       2.3080000       945.54761
       150.16167       2.2960280       929.06238
       150.15871       2.2903330       831.76849
       150.08650       2.4720560       813.67493
       150.05583       2.4696110       783.64166
       150.06762       2.4651940       775.37024
       150.08333       2.4506940       743.19580
       150.18083       2.5222500       694.41168
       150.19721       2.5154170       646.13611
       150.18162       2.5126110       618.14899
       150.20275       2.5030560       597.99414
       150.17008       2.4042780       568.42529
       150.20092       2.4041940       554.24176
       150.16825       2.1904440       524.61108
       150.19171       2.2088890       520.68182
       150.20175       2.2049440       509.07385
       150.11517       2.2100560       488.13766
       150.09833       2.5090000       474.99683
       150.11192       2.4880830       417.06107
       150.11658       2.5119170       401.16998
       150.07033       2.4999720       399.73526
       150.08562       2.4951670       398.57666
       150.07638       2.5059720       379.23026
       150.17237       2.5494440       366.93112
       150.20163       2.5391390       348.16873
       150.15683       2.5425830       345.23776
       150.13146       2.5313890       329.35245
       150.14271       2.4618610       270.67136
       150.13592       2.4116670       249.07219
       150.13800       2.4046670       240.17870
       150.08525       2.4021670       216.55138
       150.06463       2.3887220       209.54329
       150.08579       2.3334440       189.25790
       150.18738       2.3777500       159.47600
